Link_Malicioso,Dominio,Malicioso
http://dangerous-link.co/3aec53fd-1302-4272-b762-c19579463278,dangerous-link.co,1
http://safe-link.co/ef0d4a3f-b457-451e-a402-6a704fe989cf,safe-link.co,0
http://dangerous-link.co/0eb359f5-6515-426d-b7dc-dbff07ec7f65,dangerous-link.co,1
http://safe-link.co/7af166d3-944e-4dfa-a1d3-eb95fb68a90d,safe-link.co,0
http://safe-link.co/5f1741ba-fd14-4578-be54-ea59bb0cb8b5,safe-link.co,0
http://dangerous-link.co/10f4f9fd-491e-4f9b-b5a1-d19aab8f1d51,dangerous-link.co,1
http://dangerous-link.co/869b526c-a216-4349-b517-be89139a6bd6,dangerous-link.co,1
http://safe-link.co/68ede231-fefe-4058-8cd6-202711430d26,safe-link.co,0
http://safe-link.co/5d3250b0-a612-4f39-a702-d4e87041ae8a,safe-link.co,0
http://dangerous-link.co/71565ab1-1af4-4a12-b8c8-7e22d4e7540d,dangerous-link.co,1
http://dangerous-link.co/36dc1de8-89a6-4b0b-9000-caf4b6cb155d,dangerous-link.co,1
http://safe-link.co/6e9527f5-4392-4523-846c-6adf49477397,safe-link.co,0
http://dangerous-link.co/6f0a6c1c-c6d9-46e2-899c-59843f43e02b,dangerous-link.co,1
http://dangerous-link.co/6bb5f623-0e14-4b39-b474-e020bee7a581,dangerous-link.co,1
http://safe-link.co/9d346fc4-ed39-495e-8d52-311dcca29109,safe-link.co,0
http://safe-link.co/7d54f9b1-b677-40f1-ada9-190497848937,safe-link.co,0
http://dangerous-link.co/89538686-ddec-406c-86ab-8af493fa5de7,dangerous-link.co,1
http://dangerous-link.co/d413031a-6891-488f-b17a-a94b3b42025c,dangerous-link.co,1
http://safe-link.co/db26a72f-e2aa-4c64-a17f-d9ebce77be8f,safe-link.co,0
http://safe-link.co/837ef282-baeb-4c0e-942f-53109e13fde9,safe-link.co,0
http://dangerous-link.co/090a5093-9042-4ff7-9b04-950915e4a16d,dangerous-link.co,1
http://dangerous-link.co/660650b5-7cac-4653-824c-8e407389bcd0,dangerous-link.co,1
http://dangerous-link.co/2104eaa1-0408-45db-922f-99cc1305bd6f,dangerous-link.co,1
http://dangerous-link.co/8a5849d3-d231-46af-8778-ab7117f522cc,dangerous-link.co,1
http://safe-link.co/a2caf1fc-11b4-4f3a-84fa-3dcf78c1aee4,safe-link.co,0
http://dangerous-link.co/133f9aa4-7d55-4742-b4b6-74ee4324d613,dangerous-link.co,1
http://dangerous-link.co/48207190-3be6-46d4-951e-719e7dd8abc8,dangerous-link.co,1
http://safe-link.co/957e9299-0e07-4269-9ac1-1d52d0b2fdb7,safe-link.co,0
http://dangerous-link.co/17ff2444-896f-4d54-86c9-96f31070ed89,dangerous-link.co,1
http://safe-link.co/1dc2358c-9101-4025-82f9-0f64f055a0bb,safe-link.co,0
http://dangerous-link.co/cb1e28c4-16c0-46bd-8dec-5a23f242dfc9,dangerous-link.co,1
http://safe-link.co/dda9ed81-4345-44ac-ab8d-f91ccdd21c7a,safe-link.co,0
http://safe-link.co/fc3fedd0-5233-4231-a8eb-b46c0a9a4380,safe-link.co,0
http://dangerous-link.co/abb85e3b-1c05-426e-9f8b-e764bbaba67d,dangerous-link.co,1
http://safe-link.co/39e354e7-24b1-44eb-b613-93e47786e799,safe-link.co,0
http://dangerous-link.co/d5367566-ab5d-41e6-b386-3990dc801ab5,dangerous-link.co,1
http://safe-link.co/11d3ac84-b4cf-43cc-a45a-847496af653a,safe-link.co,0
http://dangerous-link.co/f4896107-49e2-472d-aade-68201d5ae969,dangerous-link.co,1
http://safe-link.co/feb70b8a-1e80-4527-bb96-947a79405331,safe-link.co,0
http://safe-link.co/0737baf2-2995-4b8b-8c3e-b30110672310,safe-link.co,0
http://safe-link.co/c4996750-7f6b-455d-9bdf-7709dabdf9a9,safe-link.co,0
http://dangerous-link.co/b1fe0fe6-060d-481b-a2c2-8689e9b1379d,dangerous-link.co,1
http://dangerous-link.co/51b76767-2cdd-4d54-a6e4-efeaff6ac5e7,dangerous-link.co,1
http://safe-link.co/eb4084e6-6dd5-4a5f-ad94-2de575dc4932,safe-link.co,0
http://safe-link.co/04ba2b81-4b76-4ac7-b4e9-ec5bf8c5ccba,safe-link.co,0
http://safe-link.co/d5bb116c-074c-4ede-ada9-2e426b086dd1,safe-link.co,0
http://dangerous-link.co/ffa47960-d7d5-4e76-83db-36d5b3bfa8cb,dangerous-link.co,1
http://dangerous-link.co/4062cbb4-8df9-4821-8d8a-d597f0e55ded,dangerous-link.co,1
http://safe-link.co/4feb8be8-4a26-4ef8-bd94-5e2c2e1f05a5,safe-link.co,0
http://dangerous-link.co/2aef1cad-1c55-4e9b-9b96-30a6af33e936,dangerous-link.co,1
http://dangerous-link.co/5ccb2e2a-1c4d-451c-95ce-2339cf6bade5,dangerous-link.co,1
http://dangerous-link.co/5d70917a-1631-464c-a685-6c6e28543b20,dangerous-link.co,1
http://dangerous-link.co/bccffe6a-b5f5-45a7-82a1-8bb3919ecf23,dangerous-link.co,1
http://dangerous-link.co/214334e2-3d0b-424a-88b8-6332c4b740ae,dangerous-link.co,1
http://safe-link.co/6e73844c-94a8-4aa5-8ae0-ee2e6ddd1f39,safe-link.co,0
http://safe-link.co/47e8373c-d5aa-4d19-8f14-e92aa5dff915,safe-link.co,0
http://dangerous-link.co/54cfadeb-475f-4277-93a3-e180e420f30d,dangerous-link.co,1
http://safe-link.co/9ab78f90-c380-45c0-98f0-d9c3d96f2161,safe-link.co,0
http://dangerous-link.co/f3e6226c-de19-40ce-b154-342027f20fc8,dangerous-link.co,1
http://dangerous-link.co/70ba3229-00d2-4ec3-bcff-920e584e370b,dangerous-link.co,1
http://dangerous-link.co/300b1448-e9c8-4ff0-8b8e-d4e078b64c0e,dangerous-link.co,1
http://dangerous-link.co/c355ef31-8197-42f8-a2e4-33b8ba12080f,dangerous-link.co,1
http://dangerous-link.co/4dbb4d4a-c9d1-461d-a7c6-955b8f190807,dangerous-link.co,1
http://safe-link.co/10f4c06d-2a11-4319-b77d-736486d53476,safe-link.co,0
http://dangerous-link.co/dc8fe6c7-4565-4db4-8366-2e6f53e7407e,dangerous-link.co,1
http://safe-link.co/234f0f6f-9514-454a-abf5-4fd0367450f0,safe-link.co,0
http://dangerous-link.co/db5b2f8b-5a8e-4e02-8c7b-4862cecc0e13,dangerous-link.co,1
http://safe-link.co/a15a9d6b-232a-46b4-8fa0-5f0c32a59f1c,safe-link.co,0
http://safe-link.co/7365c719-ab44-4046-8524-8258398a89af,safe-link.co,0
http://safe-link.co/584de7e8-9d81-4150-ac5f-0f09231338c8,safe-link.co,0
http://safe-link.co/cd6be3d3-cebb-4fd2-9e44-5b194e9aa8a1,safe-link.co,0
http://dangerous-link.co/d4b039c7-2338-4c9b-8eed-f0ba320819cc,dangerous-link.co,1
http://safe-link.co/2478f4cb-4280-400b-98d2-309a4ffcd2e0,safe-link.co,0
http://dangerous-link.co/431f6a4c-f2dd-440b-89f6-5e39b8a1fb72,dangerous-link.co,1
http://dangerous-link.co/e394103e-71ac-4532-ac35-03159b122442,dangerous-link.co,1
http://safe-link.co/0570272e-74a2-463d-8382-30996ddb6d56,safe-link.co,0
http://safe-link.co/0674c2f3-6575-4a6e-8671-3f897d1fbd72,safe-link.co,0
http://safe-link.co/f3505541-f49a-4d4c-8f37-b4a324a120b9,safe-link.co,0
http://dangerous-link.co/24f06b2a-9ea6-41ad-bd10-e2d573f229cd,dangerous-link.co,1
http://dangerous-link.co/aa16da98-e7ba-4328-a475-263a0dcc4999,dangerous-link.co,1
http://dangerous-link.co/499f7e50-d975-4271-82f9-0511cad3c370,dangerous-link.co,1
http://dangerous-link.co/62f839f5-ed36-41df-a86f-37854bd3eec9,dangerous-link.co,1
http://safe-link.co/b57e0ed3-8265-46db-8f52-e6ed12cf6854,safe-link.co,0
http://dangerous-link.co/28a04366-ed69-405a-84db-0bda609061cb,dangerous-link.co,1
http://dangerous-link.co/e2841b3d-5dc9-4e7b-9dc5-b430cb40ff80,dangerous-link.co,1
http://dangerous-link.co/e9284d38-42de-49e3-b4e2-95f53e56fcd5,dangerous-link.co,1
http://dangerous-link.co/6e63b7a5-3deb-47db-b5af-626d905a6006,dangerous-link.co,1
http://safe-link.co/42fd137d-64c6-42fc-8ec8-477ccd1d2e21,safe-link.co,0
http://safe-link.co/ee78fe82-3fea-44ee-83c6-0526af121b65,safe-link.co,0
http://dangerous-link.co/be01e9b1-de58-4984-aeb9-7f213667957a,dangerous-link.co,1
http://safe-link.co/22a87a55-4bab-4b82-ac6e-034d6c4ec901,safe-link.co,0
http://safe-link.co/122f0672-265f-4c3c-b1cc-fd227bb03822,safe-link.co,0
http://safe-link.co/9513770c-2f1b-4209-bda6-541009d4ecc2,safe-link.co,0
http://dangerous-link.co/b0c44a92-c53e-4ecd-9a33-f99ec177ffae,dangerous-link.co,1
http://safe-link.co/f650a384-347d-4124-96d8-af9b7e37e1ee,safe-link.co,0
http://safe-link.co/bb6e4ba6-c090-43fe-ba6c-a1925d1bb3f8,safe-link.co,0
http://dangerous-link.co/f3694ad9-b117-4696-934d-deec039c4f8f,dangerous-link.co,1
http://dangerous-link.co/96d7e8c2-c987-44d5-8e40-26dbf153603a,dangerous-link.co,1
http://dangerous-link.co/72bc6385-d597-47e9-96fb-c2f5dde3332f,dangerous-link.co,1
http://dangerous-link.co/22b791a4-35b3-4d07-bd5b-12cee0a95b06,dangerous-link.co,1
http://dangerous-link.co/10b7732f-7483-4e26-9738-e1f0fb3fd1d1,dangerous-link.co,1
http://safe-link.co/ac930c20-2220-4aea-8b97-808a43e3f187,safe-link.co,0
http://safe-link.co/14bb0566-ffdb-4126-be8b-e64e04e09d5e,safe-link.co,0
http://safe-link.co/432b7be0-618a-41df-8135-1f762aef6739,safe-link.co,0
http://dangerous-link.co/a5e8b38d-0abd-48ac-b78c-a12011571e95,dangerous-link.co,1
http://safe-link.co/5af25e51-ab0f-43d4-b49f-dbb4a9c19b44,safe-link.co,0
http://dangerous-link.co/7f1e6164-c38a-4e43-942c-c85650a548f6,dangerous-link.co,1
http://safe-link.co/cf893bb7-72a1-4313-8620-08ff6123c263,safe-link.co,0
http://safe-link.co/7822c95f-88c3-42ad-a4c2-5e6559fd486e,safe-link.co,0
http://safe-link.co/f24b1edb-6ecf-437b-8497-ac2aa6f2870c,safe-link.co,0
http://dangerous-link.co/f4c84feb-2365-45a7-938b-4d785f4dc7a1,dangerous-link.co,1
http://dangerous-link.co/99d3410d-68a7-4f83-ae80-8b8f30ebf0ab,dangerous-link.co,1
http://safe-link.co/b443f311-2753-442b-89db-13e873441164,safe-link.co,0
http://safe-link.co/bad47a14-37ba-44e6-b47f-42f93fd15cbf,safe-link.co,0
http://safe-link.co/7e78869d-32d4-4855-86ec-658e53397c80,safe-link.co,0
http://safe-link.co/ec50bc35-6bf6-435c-a128-1046eed45a37,safe-link.co,0
http://safe-link.co/2ad6f445-d66f-4dc4-bfb3-f3c611af64f2,safe-link.co,0
http://dangerous-link.co/4c4b4427-d06d-4299-bc1d-aaabc1284a05,dangerous-link.co,1
http://dangerous-link.co/9f88bf7f-4f98-4011-885d-15121beb7858,dangerous-link.co,1
http://safe-link.co/fb546b5d-7073-44bc-aae4-7bddfebbd8b9,safe-link.co,0
http://safe-link.co/ec652b15-b42d-4d01-85df-ce1a3fef9091,safe-link.co,0
http://safe-link.co/e77114cd-5d73-45d3-bcd5-f4d87c26ac3b,safe-link.co,0
http://safe-link.co/0412ed45-2ba4-4c5d-9147-0c2805a89c5a,safe-link.co,0
http://dangerous-link.co/5513dee5-5508-453c-b3f6-46244a1d6c88,dangerous-link.co,1
http://safe-link.co/a6ed9486-b176-4a1b-b8a4-ac8c2b037a97,safe-link.co,0
http://safe-link.co/d82abec0-8e51-4e2c-b5fc-2c6057a5508c,safe-link.co,0
http://dangerous-link.co/eb50615e-3c4c-4eab-858c-7f458f24f288,dangerous-link.co,1
http://safe-link.co/f72eaded-2d1a-4b4c-a148-b406639bddaf,safe-link.co,0
http://dangerous-link.co/14617cf6-a9fe-469a-bc4f-bdb7d2c01568,dangerous-link.co,1
http://dangerous-link.co/163606d9-feb2-4080-859f-58c6774694ff,dangerous-link.co,1
http://dangerous-link.co/056899f5-3040-4167-bc14-4fb0939a3043,dangerous-link.co,1
http://dangerous-link.co/862a5058-42e2-4704-84d9-430115b3ada2,dangerous-link.co,1
http://dangerous-link.co/83656f32-5436-4ebe-b551-26f50174ecc0,dangerous-link.co,1
http://dangerous-link.co/eb2f76ed-0721-488a-bcb7-cab07ea93389,dangerous-link.co,1
http://safe-link.co/7af2b68d-c107-4aff-902f-d3b8a24c50e7,safe-link.co,0
http://dangerous-link.co/17783e04-383e-4af0-87b4-ba4afa881429,dangerous-link.co,1
http://safe-link.co/9b664166-65ae-46f2-89bc-fbd2f11cf936,safe-link.co,0
http://safe-link.co/4488ca89-e197-486f-8cad-b0ebec0b7619,safe-link.co,0
http://safe-link.co/0a8dba6f-52a2-4c83-9c15-a7e4940c16ed,safe-link.co,0
http://dangerous-link.co/beb1dad8-5b1e-49e8-9572-16b03dba6e41,dangerous-link.co,1
http://safe-link.co/dd937e2c-6c75-4aa6-8f06-861edd714fa6,safe-link.co,0
http://safe-link.co/0747dc49-05f4-4da2-b83a-ff9be3b94668,safe-link.co,0
http://safe-link.co/9e64272c-774d-48b3-99e0-3402758ab202,safe-link.co,0
http://dangerous-link.co/099bb31f-2a4b-494e-8029-9853309d2e17,dangerous-link.co,1
http://dangerous-link.co/14f892a5-e239-4319-a067-3b8499114ac7,dangerous-link.co,1
http://safe-link.co/b0529668-2c20-4890-b388-aba1dafc3121,safe-link.co,0
http://safe-link.co/9a157fd0-0269-4bcd-a16e-2557f2c15b21,safe-link.co,0
http://safe-link.co/60781018-b043-45b7-bd36-fba562396f78,safe-link.co,0
http://safe-link.co/0f6a71d1-e800-4f9f-97a5-1fb6623dbb5f,safe-link.co,0
http://dangerous-link.co/a23f1bc0-0af6-4e8d-8ee4-55c1116a0dd9,dangerous-link.co,1
http://safe-link.co/b4398546-3c6d-4688-9e0e-b9a50697b253,safe-link.co,0
http://safe-link.co/ec2ada7a-d5ce-47a9-91a2-bf19a54a74b7,safe-link.co,0
http://safe-link.co/62b35ece-8bfe-42ea-a8fb-ebd8e28c255f,safe-link.co,0
http://safe-link.co/e33c850e-5031-4adc-958e-ab20845088c2,safe-link.co,0
http://dangerous-link.co/2abdf9cc-54ce-464c-906a-f5edf38b97a9,dangerous-link.co,1
http://dangerous-link.co/d7f249ed-8fe9-419d-9294-516d4b67a0b4,dangerous-link.co,1
http://dangerous-link.co/98263b68-81f3-4d83-b124-e220a2de50a2,dangerous-link.co,1
http://dangerous-link.co/444fa83b-755a-46e5-a23c-52eef29839b0,dangerous-link.co,1
http://safe-link.co/1e8ce8bf-435f-4c85-a9e3-1fe3c0cab740,safe-link.co,0
http://dangerous-link.co/632967c0-68ee-4408-ac9c-982f5885d196,dangerous-link.co,1
http://dangerous-link.co/e0f48633-5549-4664-8641-3cff2b3f188e,dangerous-link.co,1
http://safe-link.co/e1bb28f7-9ec7-406c-8981-86f71de94770,safe-link.co,0
http://safe-link.co/c336f730-2a73-4ff1-bf0c-24dd8929cbab,safe-link.co,0
http://safe-link.co/3f7bf83d-57c8-43d7-b11d-4f27ce9112b9,safe-link.co,0
http://dangerous-link.co/529e258d-9ce7-44db-922a-521302a1e861,dangerous-link.co,1
http://dangerous-link.co/f62cd005-d61a-4fd3-a8e9-12e321b0464e,dangerous-link.co,1
http://dangerous-link.co/96e959c4-0aba-4630-8a7c-67824b7b323e,dangerous-link.co,1
http://safe-link.co/09a13356-2dba-48f0-a8d1-14285958f9cf,safe-link.co,0
http://safe-link.co/37b6af44-bde8-4b35-bcf1-9308dbfb9714,safe-link.co,0
http://safe-link.co/58e4b136-089b-4115-a38b-135b39a088a7,safe-link.co,0
http://safe-link.co/ba0d8957-1f31-45ff-87da-7083d9917e06,safe-link.co,0
http://dangerous-link.co/54d8000b-6595-4f5f-94f4-201ee2656da7,dangerous-link.co,1
http://dangerous-link.co/4ce72067-af68-4b06-86e8-70987130b1c1,dangerous-link.co,1
http://dangerous-link.co/cca48692-8ab1-4460-9562-091655a285b9,dangerous-link.co,1
http://safe-link.co/5df46594-2345-4477-b042-ea37d202c385,safe-link.co,0
http://dangerous-link.co/634a6eb0-5a1c-49f2-a4c2-f45873f5bca3,dangerous-link.co,1
http://safe-link.co/274c71e7-9771-47a7-bc99-6f9c1c737739,safe-link.co,0
http://safe-link.co/b4f61350-8383-46f0-82bd-d6f5615c764b,safe-link.co,0
http://safe-link.co/f772a88c-0a58-46fe-a806-129154ab350c,safe-link.co,0
http://safe-link.co/800f71fd-6ac6-4f5f-b252-1c8d36779891,safe-link.co,0
http://dangerous-link.co/0dba1df6-b51f-4efe-a30a-5fd853035d11,dangerous-link.co,1
http://safe-link.co/09a4a3d9-3182-44e5-83cf-6732ef932cd8,safe-link.co,0
http://dangerous-link.co/2322afe5-d50c-4688-8e14-e64ddacc8592,dangerous-link.co,1
http://dangerous-link.co/7ada971f-503a-4e9c-979e-8031097b19fe,dangerous-link.co,1
http://safe-link.co/40c97b5f-bf71-4713-89c6-77ff6a641c07,safe-link.co,0
http://dangerous-link.co/5e50491a-ca4d-434a-ae2f-f8a4ef292bb9,dangerous-link.co,1
http://safe-link.co/6e76e0ac-b77d-46b2-b33d-9f442b3cfd70,safe-link.co,0
http://dangerous-link.co/52ae8564-9490-472e-b6ba-a99b137b618a,dangerous-link.co,1
http://safe-link.co/3ed15ea1-8d20-40d7-a6bb-b76510e3c7d5,safe-link.co,0
http://dangerous-link.co/592cd687-79a8-4593-aa91-2cf24a9b1a1f,dangerous-link.co,1
http://safe-link.co/b72fd231-b9d2-49ae-b231-830e89f4bcc4,safe-link.co,0
http://dangerous-link.co/8530ea17-624e-4be9-aa8d-a8688bf0a6b2,dangerous-link.co,1
http://dangerous-link.co/708372d8-1590-4cee-9e08-451c3e658668,dangerous-link.co,1
http://dangerous-link.co/c25079ef-6754-4789-99b3-6dfba2701c3c,dangerous-link.co,1
http://safe-link.co/beae6131-03b3-45d2-851f-f42ddb24dd1b,safe-link.co,0
http://safe-link.co/13bc02f9-00f5-4d5e-a31a-8b6adcc4251b,safe-link.co,0
http://dangerous-link.co/bd5c86b9-e517-4f35-8d67-96b0015d5bed,dangerous-link.co,1
http://safe-link.co/e7570e8f-4df4-4c18-9350-4940c92f9580,safe-link.co,0
http://safe-link.co/876482e3-4724-4715-b34a-74dc1ac06724,safe-link.co,0
http://dangerous-link.co/67340e5b-1cdc-4b3d-bca3-0278d9b29211,dangerous-link.co,1
http://safe-link.co/12724562-f253-48f5-b9bd-856f00a36645,safe-link.co,0
http://safe-link.co/e42065d4-46ef-4e7b-93d1-a9134949874e,safe-link.co,0
http://safe-link.co/8e9a2e06-3559-4614-9e8d-82d2f50a162c,safe-link.co,0
http://safe-link.co/7fdab14c-5e06-491d-8673-ef85d9e934c6,safe-link.co,0
http://dangerous-link.co/6f8cc031-43a9-4925-839b-84677fe62988,dangerous-link.co,1
http://dangerous-link.co/66e875fd-53b1-41fc-b72b-c37815af848f,dangerous-link.co,1
http://safe-link.co/319f139f-179d-4638-b89d-58046b8f9371,safe-link.co,0
http://safe-link.co/2c5bc270-8ccb-44ca-a27c-f66540156206,safe-link.co,0
http://dangerous-link.co/b177eb45-d352-4656-9cd2-8949b00fed01,dangerous-link.co,1
http://safe-link.co/4eecf501-855e-4128-876a-205df3b78ee0,safe-link.co,0
http://safe-link.co/7b0102e0-2b16-4a84-af4f-098a14db99ac,safe-link.co,0
http://safe-link.co/c072ce3d-bf53-4541-9bc8-6fd57117573c,safe-link.co,0
http://safe-link.co/407b4f80-78a1-4927-a2c9-1b21d99957fd,safe-link.co,0
http://dangerous-link.co/4f7eba26-a893-4b59-b98c-f72fe1c15821,dangerous-link.co,1
http://safe-link.co/86711142-ad32-4483-ad01-100a1360e363,safe-link.co,0
http://dangerous-link.co/056a7bbd-9f07-4902-bc4a-dd8a2c267ee1,dangerous-link.co,1
http://safe-link.co/4e9b4ab4-f29c-475d-adf1-374958f2c363,safe-link.co,0
http://dangerous-link.co/d0b4ef24-5d5c-4507-a3bc-fd3be72e778f,dangerous-link.co,1
http://dangerous-link.co/8669a83c-4d7e-496f-a300-c75b590c3e45,dangerous-link.co,1
http://dangerous-link.co/e247abc8-ed6b-49c9-8520-b083aadad427,dangerous-link.co,1
http://dangerous-link.co/7c660421-4ec6-49bb-b56c-9d5c0e8cd297,dangerous-link.co,1
http://safe-link.co/b2c8bed3-0794-4e13-8d5b-57a9efe1beae,safe-link.co,0
http://safe-link.co/3dc7f434-5e64-414a-9b4d-29cdf7aeda40,safe-link.co,0
http://dangerous-link.co/75f9e062-527c-4cb4-8706-b64c3e83d129,dangerous-link.co,1
http://safe-link.co/73fefba1-83b8-402e-bba8-d0b1993077e2,safe-link.co,0
http://safe-link.co/790ec916-26a1-4df2-a29f-f86800aa5630,safe-link.co,0
http://dangerous-link.co/c1cc7857-14e9-4e8c-915a-3e699b16493c,dangerous-link.co,1
http://dangerous-link.co/81ac65f3-1234-4a26-812c-b992cc30441d,dangerous-link.co,1
http://dangerous-link.co/d22ae261-ea6b-4de7-8b59-0587a0143858,dangerous-link.co,1
http://dangerous-link.co/f8bae697-3334-41a6-8bb2-a1c8c5091f32,dangerous-link.co,1
http://safe-link.co/eddff714-82bb-46c1-8437-c920f34473a0,safe-link.co,0
http://safe-link.co/9a39d5c2-ed08-4e65-8c0c-475b5a8e4c0a,safe-link.co,0
http://dangerous-link.co/7e56721c-337e-40ee-a252-20843a38f506,dangerous-link.co,1
http://safe-link.co/f4c14262-5f8b-4bc0-9fdd-fb484b2916af,safe-link.co,0
http://safe-link.co/fd3a05bc-f197-4f0b-bb61-343aac745337,safe-link.co,0
http://dangerous-link.co/188e2e18-9917-4cb2-9a1f-3d0e26f17648,dangerous-link.co,1
http://safe-link.co/70bc62b4-0781-439a-810e-f1eff73867bb,safe-link.co,0
http://safe-link.co/b72ed333-0385-496c-a92f-5b30e856a923,safe-link.co,0
http://safe-link.co/1fb2c5cf-cfec-4811-a7d0-a490c52af8a8,safe-link.co,0
http://safe-link.co/02bc0af9-3f74-47d9-b64d-3fc625194812,safe-link.co,0
http://safe-link.co/524d150b-5402-4513-b1cf-14c1295dca6e,safe-link.co,0
http://dangerous-link.co/a574fb65-77af-43e5-ab06-97b687d08c19,dangerous-link.co,1
http://dangerous-link.co/86c7c2d1-34b8-4d5e-baf5-eab6cf58d31a,dangerous-link.co,1
http://safe-link.co/cce2c572-392e-4f46-b3fc-bfbe431af9da,safe-link.co,0
http://dangerous-link.co/078fcbd6-3c00-4617-b054-6e099d2289fb,dangerous-link.co,1
http://dangerous-link.co/9737db70-0e9b-4ad5-b7e2-455238dfeff4,dangerous-link.co,1
http://dangerous-link.co/405193df-b65d-40cb-9b5b-d3ca29a13f09,dangerous-link.co,1
http://safe-link.co/69fbda6b-3ceb-4e14-a24e-cfd39b3f4911,safe-link.co,0
http://dangerous-link.co/df7c6c46-6e08-4f7c-902e-9398293dc3da,dangerous-link.co,1
http://safe-link.co/a47a5d28-04b1-4ddf-ab31-adcebd1d33df,safe-link.co,0
http://dangerous-link.co/94390a57-c9ee-4646-b1a0-4b72c7e356d3,dangerous-link.co,1
http://safe-link.co/d52b13ee-3600-4475-bed2-3406325080ab,safe-link.co,0
http://dangerous-link.co/26d81cb8-8084-4f7f-ac65-fc70ba0c1238,dangerous-link.co,1
http://safe-link.co/b719fee6-5f82-47bf-bbcb-92d603a0bbb1,safe-link.co,0
http://safe-link.co/a36e6cf1-a9cb-4c62-ae28-1c74055cb81b,safe-link.co,0
http://dangerous-link.co/edeec1f2-c3ce-4a05-9b38-a7237f6f3b7d,dangerous-link.co,1
http://dangerous-link.co/5086dd06-e03f-4eac-8ba9-7b13bd6adb79,dangerous-link.co,1
http://dangerous-link.co/1d0494b3-29bc-4786-ba84-d5212ce3d77e,dangerous-link.co,1
http://dangerous-link.co/c8ff3e13-bdda-4e32-bc23-5a50661abee1,dangerous-link.co,1
http://safe-link.co/f56abba7-9000-4017-ab74-25bedbf1b7eb,safe-link.co,0
http://safe-link.co/920e220a-fa2d-4559-9a72-f7967f8e0440,safe-link.co,0
http://dangerous-link.co/de1f6fea-b6c4-4fbb-b116-6358e1df1f3f,dangerous-link.co,1
http://safe-link.co/334c41a1-7dff-4652-8751-7a49739b6e97,safe-link.co,0
http://dangerous-link.co/bf6591c7-9686-4f1b-b2a1-acb9a4ef0334,dangerous-link.co,1
http://safe-link.co/c5886201-20ce-45fa-b42f-604b1ac13679,safe-link.co,0
http://safe-link.co/7eb8a95b-bba2-4c27-ae9d-97570d9aa841,safe-link.co,0
http://dangerous-link.co/fd12402e-fe8c-4933-9adb-79371e33f3df,dangerous-link.co,1
http://safe-link.co/9f802731-15a0-4a2b-b669-97773b07e54b,safe-link.co,0
http://safe-link.co/635eb1fa-8e21-4adf-ba59-ed2ccf740212,safe-link.co,0
http://dangerous-link.co/fd092603-4733-4dff-b4c1-2e3e20f1e995,dangerous-link.co,1
http://dangerous-link.co/828f781b-5436-4ab3-a5b0-f4d982919f8a,dangerous-link.co,1
http://safe-link.co/762cabea-dd4b-4ea6-8738-2d76b443621d,safe-link.co,0
http://safe-link.co/20ed4f91-59de-4585-b0d8-6864af8eb5e1,safe-link.co,0
http://safe-link.co/d3c181d8-2263-4543-841b-93d3b290f5b6,safe-link.co,0
http://safe-link.co/d2e8e562-a3ff-46fe-8b2c-0d58ba69d733,safe-link.co,0
http://safe-link.co/60620a74-888e-4144-99db-4bbf7ea4f457,safe-link.co,0
http://safe-link.co/23054491-a78b-4e3c-ab0f-44a50d19afaf,safe-link.co,0
http://safe-link.co/2edf996b-faec-4e70-aaec-c1950f4d5147,safe-link.co,0
http://safe-link.co/8a2cea46-0a3b-47f0-beca-a4c2ca6a3d7f,safe-link.co,0
http://safe-link.co/795a6fa6-d6c1-4cdc-829d-f3f8a1904312,safe-link.co,0
http://dangerous-link.co/8e726049-5671-43f7-ac14-80472614f3a1,dangerous-link.co,1
http://safe-link.co/e4de515c-71db-41ca-b018-b9b391896c18,safe-link.co,0
http://dangerous-link.co/d0c6e999-7ff6-487c-9fa5-496d7c968e35,dangerous-link.co,1
http://dangerous-link.co/f758dfb5-60c4-4244-9b62-4cdb368d364f,dangerous-link.co,1
http://safe-link.co/bdbc5915-28dc-4c23-af2a-134d9d48a65d,safe-link.co,0
http://safe-link.co/763e5046-1eba-4c1a-be66-399f219a42f8,safe-link.co,0
http://dangerous-link.co/91e4b3ea-911a-4f4f-81b0-ef97f4db98fc,dangerous-link.co,1
http://dangerous-link.co/07af3a93-1c08-47b6-b775-92edcb7adf65,dangerous-link.co,1
http://dangerous-link.co/f4b85b8c-9c4e-411a-83c3-8a35849f0337,dangerous-link.co,1
http://dangerous-link.co/d438c66e-4410-4df1-b30b-29f4d00d19a1,dangerous-link.co,1
http://dangerous-link.co/f9fb3945-8333-4190-b632-04f6f0c05bee,dangerous-link.co,1
http://dangerous-link.co/f4dcfc65-331c-46bc-b8de-5413ba7eb277,dangerous-link.co,1
http://safe-link.co/1e431a2d-7f7e-482a-a299-954fd5546e94,safe-link.co,0
http://safe-link.co/a3f50f42-8560-4908-b9fd-1ac447591462,safe-link.co,0
http://dangerous-link.co/92253988-93a5-403f-8af8-969626df3752,dangerous-link.co,1
http://dangerous-link.co/9fee85ba-42aa-493c-8fac-ce7788568205,dangerous-link.co,1
http://dangerous-link.co/01afc59b-3841-4ff4-bab9-4d17b989caa1,dangerous-link.co,1
http://safe-link.co/e66cf638-e648-4037-84e7-ceeacd2991a9,safe-link.co,0
